epoch,accuracy,loss,val_accuracy,val_loss
137,0.8581646680831909,0.45072731375694275,0.8609374761581421,0.3591454327106476
138,0.8586512207984924,0.4529997408390045,0.862500011920929,0.35889849066734314
139,0.8586025834083557,0.45553529262542725,0.863085925579071,0.36124637722969055
140,0.8608407974243164,0.4455249011516571,0.861523449420929,0.36313706636428833
141,0.8556345105171204,0.45252808928489685,0.860546886920929,0.3618498146533966
142,0.8613760471343994,0.4522104561328888,0.861132800579071,0.36422526836395264
143,0.8597216606140137,0.45125123858451843,0.860546886920929,0.3579956889152527
144,0.8589431643486023,0.4506066143512726,0.8609374761581421,0.36645492911338806
145,0.8615220189094543,0.4428289830684662,0.8626953363418579,0.35717591643333435
146,0.8605488538742065,0.4486112594604492,0.8607422113418579,0.3664657175540924
147,0.8605974912643433,0.4489928185939789,0.8619140386581421,0.36548614501953125
148,0.8592837452888489,0.45163360238075256,0.8626953363418579,0.3627830445766449
149,0.8603542447090149,0.4550066590309143,0.861523449420929,0.3645709156990051
150,0.8609381318092346,0.45260536670684814,0.8617187738418579,0.3699236512184143
151,0.859137773513794,0.4467344880104065,0.8623046875,0.36093443632125854
152,0.8581159710884094,0.45242249965667725,0.8638671636581421,0.35490667819976807
153,0.8622031807899475,0.44776079058647156,0.861132800579071,0.3610886335372925
154,0.858991801738739,0.44765979051589966,0.860546886920929,0.3640982210636139
155,0.856364369392395,0.4532789885997772,0.8619140386581421,0.35926374793052673
156,0.8622031807899475,0.44647085666656494,0.86328125,0.35797229409217834
157,0.8614246845245361,0.44912171363830566,0.8617187738418579,0.3611925542354584
158,0.8600136041641235,0.44856181740760803,0.8617187738418579,0.3642951548099518
159,0.857872724533081,0.45582735538482666,0.861523449420929,0.35655874013900757
160,0.8608894348144531,0.44653046131134033,0.8646484613418579,0.3576236665248871
161,0.862835705280304,0.4463224709033966,0.8617187738418579,0.3622550964355469
162,0.8572402000427246,0.4562329649925232,0.865039050579071,0.358930766582489
163,0.8605488538742065,0.44554439187049866,0.863085925579071,0.3619890809059143
164,0.8603542447090149,0.45162883400917053,0.8609374761581421,0.360100656747818
165,0.8605974912643433,0.4430871605873108,0.863476574420929,0.3575522005558014
166,0.8612300753593445,0.4457741379737854,0.8623046875,0.3486526906490326
167,0.8612300753593445,0.44618603587150574,0.8628906011581421,0.35611531138420105
168,0.8578240275382996,0.4482124447822571,0.8626953363418579,0.3524881899356842
169,0.8599649667739868,0.4450642764568329,0.8617187738418579,0.3562396168708801
170,0.8597216606140137,0.4534860849380493,0.862109363079071,0.3551824986934662
171,0.859673023223877,0.44952356815338135,0.8638671636581421,0.3562125861644745
172,0.8610354065895081,0.4500192701816559,0.864453136920929,0.35391801595687866
173,0.8613760471343994,0.448438435792923,0.862500011920929,0.3524574041366577
174,0.8641494512557983,0.44558942317962646,0.8642578125,0.3598422706127167
175,0.8614246845245361,0.4524320662021637,0.8623046875,0.3621516525745392
176,0.8631763458251953,0.44481855630874634,0.8628906011581421,0.36418217420578003
177,0.8613760471343994,0.445542573928833,0.8646484613418579,0.35698872804641724
178,0.8616192936897278,0.44450023770332336,0.861523449420929,0.37360507249832153
179,0.8632736206054688,0.43775230646133423,0.8628906011581421,0.36039629578590393
180,0.8621059060096741,0.45013144612312317,0.864062488079071,0.3548840880393982
181,0.8590891361236572,0.44666144251823425,0.8628906011581421,0.3567220866680145
182,0.8584566116333008,0.4492129385471344,0.864453136920929,0.3617422878742218
183,0.8583106398582458,0.45144158601760864,0.866015613079071,0.3563285768032074
184,0.8630303740501404,0.44672632217407227,0.8648437261581421,0.3536931872367859
185,0.8594784140586853,0.44689276814460754,0.865429699420929,0.35438817739486694
186,0.8635655641555786,0.441305935382843,0.862500011920929,0.3534616529941559
187,0.8610841035842896,0.44504669308662415,0.863085925579071,0.356140673160553
188,0.8600136041641235,0.4457743167877197,0.8607422113418579,0.36602240800857544
189,0.8624464869499207,0.44147932529449463,0.8617187738418579,0.3576190173625946
190,0.8635169267654419,0.43970987200737,0.862500011920929,0.36332133412361145
191,0.8619112372398376,0.435340940952301,0.863476574420929,0.3551790714263916
192,0.8611327409744263,0.44618457555770874,0.8638671636581421,0.3520793318748474
193,0.8596243858337402,0.4445784091949463,0.86328125,0.35307976603507996
194,0.8644413948059082,0.44898292422294617,0.8638671636581421,0.35447126626968384
195,0.8612787127494812,0.44436728954315186,0.8636718988418579,0.36356133222579956
196,0.8616192936897278,0.44871529936790466,0.865429699420929,0.35737326741218567
197,0.8623005151748657,0.43982475996017456,0.864062488079071,0.3546701967716217
198,0.8603542447090149,0.4394984543323517,0.8646484613418579,0.3585994839668274
199,0.8623491525650024,0.4487977921962738,0.8617187738418579,0.37125250697135925
